DecisionID,AttributeA,AttributeB,Track,Decision,Reason,LineageAction,CanonicalNode,FamilyA,FamilyB,RoleA,RoleB,EvidenceScore,EmbeddingSimilarity,NameSimilarity,SupportCount,AANF,ECNF,RRNF,CMNF,PONF,DBNF,HardVetoes,PromotionRule,AuditFlags,CMNFMatrixApplied
dec::v18::plaid_account_identifier::upi_payer_account::production,Plaid.account_id,UPI.payer_account,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|payer_account,identifier:plaid_account,payment_account:payer_account,plaid_account_identifier,payer_account,0.1879226362971183,0.3464456275155761,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_account_identifier::upi_transaction_identifier::production,Plaid.account_id,UPI.txn_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|transaction_identifier,identifier:plaid_account,identifier:upi_transaction,plaid_account_identifier,upi_transaction_identifier,0.18482999788555482,0.33760951776825193,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:upi_transaction; explicit negative pair hard veto,,,
dec::v18::plaid_account_identifier::iso20022_debtor_account::production,Plaid.account_id,ISO20022.dbtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|debtor_account,identifier:plaid_account,payment_account:debtor_account,plaid_account_identifier,debtor_account,0.18278922367915368,0.3317787343213915,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_routing_number::plaid_account_number::production,Plaid.routing_number,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,routing_number|bank_account_number,payment_account:routing_number,payment_account:account_number,bank_routing_identifier,bank_account_identifier,0.35705764464775336,0.8296885085173906,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,routing number must not merge with account number; account/card subtypes are ambiguous: payment_account:routing_number vs payment_account:account_number; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_account_number::plaid_account_type::production,Plaid.account_number,Plaid.account_type,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:account_type,REJECT_BY_NORMAL_FORM,bank_account_number|account_type,payment_account:account_number,payment_account:account_type,bank_account_identifier,account_classification,0.3599658931734446,0.8379977900193655,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:account_type,,,
dec::v18::plaid_account_number::upi_payer_account::production,Plaid.account_number,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,bank_account_number|payer_account,payment_account:account_number,payment_account:payer_account,bank_account_identifier,payer_account,0.2364352867253956,0.485053200167797,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account,,,
dec::v18::plaid_account_type::upi_payer_account::production,Plaid.account_type,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,account_type|payer_account,payment_account:account_type,payment_account:payer_account,account_classification,payer_account,0.23783750297525258,0.48905953231024546,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account,,,
dec::v18::plaid_transaction_identifier::plaid_transaction_amount::production,Plaid.transaction_id,Plaid.transaction_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_amount,identifier:transaction,payment:amount,transaction_identifier,transaction_amount,0.29975669782148573,0.6659715175851973,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::plaid_transaction_date::production,Plaid.transaction_id,Plaid.transaction_date,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_date,identifier:transaction,temporal:transaction_date,transaction_identifier,posted_transaction_date,0.2743713021714726,0.5934418157280169,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::stripe_customer_identifier::production,Plaid.transaction_id,Stripe.customer_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,transaction_identifier|customer_identifier,identifier:transaction,identifier:customer,transaction_identifier,customer_object_identifier,0.2577048434908397,0.5458233623547801,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:transaction vs identifier:customer; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::plaid_transaction_identifier::upi_transaction_status::production,Plaid.transaction_id,UPI.txn_status,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_status,identifier:transaction,payment:status,transaction_identifier,transaction_status,0.22136994162852502,0.442009357033881,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::upi_transaction_timestamp::production,Plaid.transaction_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_timestamp,identifier:transaction,temporal:transaction_timestamp,transaction_identifier,transaction_timestamp,0.2191807713369296,0.43575458477217976,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_identifier::upi_transaction_amount::production,Plaid.transaction_id,UPI.txn_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_amount,identifier:transaction,payment:amount,transaction_identifier,transaction_amount,0.21540739414579935,0.4249735070832362,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::plaid_transaction_amount::plaid_transaction_date::production,Plaid.transaction_amount,Plaid.transaction_date,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_date,payment:amount,temporal:transaction_date,transaction_amount,posted_transaction_date,0.2557393939887669,0.5402077923488577,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_amount::upi_transaction_status::production,Plaid.transaction_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.22318726461709204,0.44720170842978685,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_date::upi_transaction_timestamp::production,Plaid.transaction_date,UPI.txn_timestamp,production,DEFER,insufficient evidence,DEFER_CANDIDATE,transaction_date|transaction_timestamp,temporal:transaction_date,temporal:transaction_timestamp,posted_transaction_date,transaction_timestamp,0.2964425457546348,0.656502511679909,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,,,,
dec::v18::plaid_transaction_date::ppvisa_expiration_date::production,Plaid.transaction_date,PPVisa.exp,production,DEFER,insufficient evidence,DEFER_CANDIDATE,transaction_date|card_expiration_date,temporal:transaction_date,payment_card:expiration_date,posted_transaction_date,card_validity,0.18356376662995733,0.3339917141808305,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::plaid_transaction_date::upi_transaction_status::production,Plaid.transaction_date,UPI.txn_status,production,REJECT_UNSAFE,temporal must not merge with status; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_date|payment_status,temporal:transaction_date,payment:status,posted_transaction_date,transaction_status,0.16958075313437565,0.29404024705059706,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,
dec::v18::plaid_transaction_date::upi_transaction_amount::production,Plaid.transaction_date,UPI.txn_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_date|payment_amount,temporal:transaction_date,payment:amount,posted_transaction_date,transaction_amount,0.16489951052648594,0.28066526817091225,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::ppvisa_primary_account_number::plaid_account_number::production,PPVisa.pan,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_primary_account_number|bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.2801760373485265,0.41955058290055175,0.6666666666666666,1,FAIL,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::razorpay_razorpay_payment_identifier::razorpay_razorpay_order_identifier::production,Razorpay.razorpay_payment_id,Razorpay.razorpay_order_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|order_identifier,identifier:razorpay_payment,identifier:order,payment_object_identifier,order_identifier,0.3960741490100089,0.8459261400285969,0.5,2,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:razorpay_payment vs identifier:order; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::razorpay_razorpay_payment_identifier::stripe_payment_intent_identifier::production,Razorpay.razorpay_payment_id,Stripe.payment_intent_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier|payment_intent_identifier,identifier:razorpay_payment,identifier:payment_intent,payment_object_identifier,payment_intent_object_identifier,0.27932595258797405,0.5123598645370687,0.5,1,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:razorpay_payment vs identifier:payment_intent; explicit negative pair hard veto,,,
dec::v18::razorpay_virtual_payment_address::upi_payee_virtual_payment_address::production,Razorpay.vpa,UPI.payee_vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,virtual_payment_address|payee_virtual_payment_address,upi:vpa,upi:payee_vpa,payer_or_customer_vpa,payee,0.41473423384174823,0.7563835252621378,0.75,2,FAIL,DEFER,FAIL,FAIL,PASS,PASS,role conflict: payer vs payee; explicit negative pair hard veto,,,
dec::v18::stripe_card_last4::stripe_card_brand::production,Stripe.card_last4,Stripe.card_brand,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_last4|card_brand,payment_card:last4,payment_card:brand,card_summary,card_brand,0.28131991061696415,0.6132949827151357,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_card:last4 vs payment_card:brand; explicit negative pair hard veto,,,
dec::v18::upi_virtual_payment_address::upi_payee_virtual_payment_address::production,UPI.vpa,UPI.payee_vpa,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,virtual_payment_address|payee_virtual_payment_address,upi:vpa,upi:payee_vpa,generic_vpa,payee,0.4161402269504222,0.7604006484297777,0.75,2,FAIL,DEFER,PASS,PASS,PASS,PASS,explicit negative pair hard veto,,,
dec::v18::upi_transaction_identifier::upi_transaction_status::production,UPI.txn_id,UPI.txn_status,production,REJECT_UNSAFE,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_status,identifier:upi_transaction,payment:status,upi_transaction_identifier,transaction_status,0.317591889003696,0.7169292066772268,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_identifier::upi_transaction_amount::production,UPI.txn_id,UPI.txn_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_amount,identifier:upi_transaction,payment:amount,upi_transaction_identifier,transaction_amount,0.3104332206608175,0.6964758685547168,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_identifier::upi_transaction_timestamp::production,UPI.txn_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_timestamp,identifier:upi_transaction,temporal:transaction_timestamp,upi_transaction_identifier,transaction_timestamp,0.30713891697351775,0.6870635723052888,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal,,,
dec::v18::upi_transaction_identifier::stripe_customer_identifier::production,UPI.txn_id,Stripe.customer_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,transaction_identifier|customer_identifier,identifier:upi_transaction,identifier:customer,upi_transaction_identifier,customer_object_identifier,0.2097293325866637,0.40875047405713444,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:upi_transaction vs identifier:customer; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::upi_transaction_amount::upi_transaction_status::production,UPI.txn_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.34774296797932175,0.803075146607586,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_amount::upi_transaction_timestamp::production,UPI.txn_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.2609994755988891,0.555236596949207,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_timestamp::upi_transaction_status::production,UPI.txn_timestamp,UPI.txn_status,production,REJECT_UNSAFE,temporal must not merge with status; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_timestamp|payment_status,temporal:transaction_timestamp,payment:status,transaction_timestamp,transaction_status,0.26920241727629596,0.5786735731703694,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_timestamp::plaid_transaction_amount::production,UPI.txn_timestamp,Plaid.transaction_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,transaction_timestamp|payment_amount,temporal:transaction_timestamp,payment:amount,transaction_timestamp,transaction_amount,0.16279616394712604,0.2746557065155982,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::upi_transaction_status::mastercard_transaction_amount::production,UPI.txn_status,Mastercard.transaction_amount,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_status|payment_amount,payment:status,payment:amount,transaction_status,transaction_amount,0.20923715210945448,0.4073442441222509,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto,,,
dec::v18::inamex_primary_account_number::mastercard_primary_account_number::discovery,INAmex.PrimaryAccountNumber,Mastercard.primary_account_number,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.9327,min_ev=0.9",MERGE_BY_CMNF_MATRIX,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9327086247185132,0.8077389277671805,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_primary_account_number
dec::v18::inamex_primary_account_number::ppvisa_primary_account_number::discovery,INAmex.PrimaryAccountNumber,PPVisa.pan,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.9052,min_ev=0.9",MERGE_BY_CMNF_MATRIX,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9052246579991008,0.7292133085688594,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_primary_account_number
dec::v18::mastercard_primary_account_number::ppvisa_primary_account_number::discovery,Mastercard.primary_account_number,PPVisa.pan,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.9191,min_ev=0.9",MERGE_BY_CMNF_MATRIX,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9190765293621451,0.7687900838918432,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_primary_account_number
dec::v18::inamex_expiration_date::ppvisa_expiration_date::discovery,INAmex.ExpirationDate,PPVisa.exp,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.9047,min_ev=0.85",MERGE_BY_CMNF_MATRIX,card_expiration_date,payment_card:expiration_date,payment_card:expiration_date,card_validity,card_validity,0.9047252838016643,0.727786525147612,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_expiration_date
dec::v18::inamex_card_verification_value::ppvisa_verification_value::discovery,INAmex.CardVerificationValue,PPVisa.cvv,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8313,min_ev=0.8",MERGE_BY_CMNF_MATRIX,card_verification_value,payment_card:verification_value,payment_card:verification_value,sensitive_authentication_data,sensitive_authentication_data,0.831333725300228,0.7085725484768418,0.6666666666666666,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_verification_value
dec::v18::inamex_card_holder_name::ppvisa_cardholder::discovery,INAmex.CardHolderName,PPVisa.cardholder,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.7166,MERGE_BY_ALIAS,cardholder_name,party:cardholder_name,party:cardholder_name,cardholder,cardholder,0.7166246277195243,0.7617846506272123,0.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,cardholder_name
dec::v18::iso20022_instructed_amount::mastercard_transaction_amount::discovery,ISO20022.instd_amt,Mastercard.transaction_amount,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6794,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6793792915161835,0.46489321385576227,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::plaid_transaction_amount::discovery,ISO20022.instd_amt,Plaid.transaction_amount,discovery,ACCEPT_MERGE,alias_hit_promotion:score=0.6644,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6644449246295542,0.42222359417967864,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::razorpay_amount::discovery,ISO20022.instd_amt,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7420,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7420212662040127,0.5486321891543218,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::stripe_amount::discovery,ISO20022.instd_amt,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7050,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7050380376197866,0.4429658217708188,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::upi_transaction_amount::discovery,ISO20022.instd_amt,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7051,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.7051397193706881,0.538494436297204,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::plaid_transaction_amount::discovery,Mastercard.transaction_amount,Plaid.transaction_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8971,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.89709667585691,0.7059905024483142,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::razorpay_amount::discovery,Mastercard.transaction_amount,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7628,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7627822127620683,0.6079491793201951,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::stripe_amount::discovery,Mastercard.transaction_amount,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8043,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.8042930897381332,0.7265516849660949,0.5,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::upi_transaction_amount::discovery,Mastercard.transaction_amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8763,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8762633244081879,0.6464666411662512,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::razorpay_amount::discovery,Plaid.transaction_amount,Razorpay.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7521,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7520578916429523,0.5773082618370066,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::stripe_amount::discovery,Plaid.transaction_amount,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7957,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.79571660303729,0.7020474372493999,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::upi_transaction_amount::discovery,Plaid.transaction_amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8790,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8789564477351572,0.6541612792433064,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::stripe_amount::discovery,Razorpay.amount,Stripe.amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8409,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,payment_amount_minor_units,0.840910034265278,0.6883143836150799,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::upi_transaction_amount::discovery,Razorpay.amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7468,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7468109435755529,0.5623169816444367,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::stripe_amount::upi_transaction_amount::discovery,Stripe.amount,UPI.txn_amount,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7702,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7701817011742366,0.629090574783533,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_currency::plaid_currency::discovery,ISO20022.currency,Plaid.currency,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8688,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8688214051786121,0.6252040147960345,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::razorpay_currency::discovery,ISO20022.currency,Razorpay.currency,discovery,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.9103,min_ev=0.9",MERGE_BY_CMNF_MATRIX,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9102887387276847,0.7436821106505276,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_currency
dec::v18::iso20022_currency::stripe_currency::discovery,ISO20022.currency,Stripe.currency,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8905,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8905217359042753,0.6872049597265008,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::upi_currency::discovery,ISO20022.currency,UPI.currency,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8827,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8827470606242435,0.6649916017835525,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::razorpay_currency::discovery,Plaid.currency,Razorpay.currency,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8064,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8064012179212176,0.589717765489193,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::stripe_currency::discovery,Plaid.currency,Stripe.currency,discovery,ACCEPT_MERGE,"same_canon_same_family:score=0.8399,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8399333304841616,0.685523801383319,1.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
