mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,AANF_basis,ECNF_basis,CMNF_basis,bridge_rule_applied,bridge_rule_name,bridge_blocked_reason,bridge_safety_status,candidate_generation_source,final_decision,reason,lineage_id,is_predicted_merge,would_have_accepted_without_veto,veto_reason,is_in_true_pairs,is_in_negative_pairs,error_class
vss_only,currency,reqd_exctn_dt,currency,reqd exctn dt,currency <-> reqd exctn dt,ISO20022.json,ISO20022.json,Payments Risk,Payments Risk,0.7318974733352661,0.0,payment:currency,,False,0.2857142857142857,mixed,mixed,True,False,0.9809057116508484,0.0,0.9809057116508484,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_currency_code_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_currency_code_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000741,True,True,,False,False,FP
vss_only,currency,currency,currency,currency,currency <-> currency,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.7596325874328613,1.0,payment:currency,payment:currency,True,1.0,mixed,mixed,True,False,1.0,1.0,1.0,7,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_currency_code_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000754,True,True,,True,False,TP
vss_only,currency,exp,currency,exp,currency <-> exp,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.608697772026062,0.0,payment:currency,,False,0.7619047619047619,mixed,mixed,True,False,0.9760202169418335,0.0,0.9760202169418335,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_currency_code_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_currency_code_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_currency_code_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000757,True,True,,False,False,FP
vss_only,primary_account_number,processing_code,primary account number,processing code,primary account number <-> processing code,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7417662739753723,0.0,payment:account,,False,0.5454545454545454,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9962518811225891,0.0,0.9962518811225891,4,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000969,True,True,,False,False,FP
vss_only,primary_account_number,system_trace_audit_number,primary account number,system trace audit number,primary account number <-> system trace audit number,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7402902245521545,0.16666666666666666,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9947280287742615,0.0,0.9947280287742615,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000972,True,True,,False,False,FP
vss_only,primary_account_number,account_number,account number,primary account number,account number <-> primary account number,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.7068344354629517,0.6666666666666666,payment:account,payment:account,True,0.6875,"^[0-9]{13,19}$","^[0-9]{6,19}$",False,True,0.9604064226150513,0.0,0.9604064226150513,6,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000977,True,True,,True,False,TP
vss_only,primary_account_number,pan,primary account number,primary account number,primary account number <-> primary account number,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.5274630188941956,1.0,payment:account,payment:account,True,1.0,"^[0-9]{13,19}$","^[0-9]{13,19}$",True,True,1.0000001192092896,1.0,1.0000001192092896,6,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000982,True,True,,True,False,TP
vss_only,primary_account_number,cvv,cvv,primary account number,cvv <-> primary account number,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.5726214647293091,0.0,payment:account,,False,1.0,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9665616154670715,0.0,0.9665616154670715,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_account_number_regex_shape_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000984,True,True,,False,False,FP
vss_only,primary_account_number,card_last4,card last4,primary account number,card last4 <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.665397047996521,0.0,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9833822846412659,0.0,0.9833822846412659,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000998,True,True,,False,False,FP
vss_only,transaction_amount,transmission_datetime,transaction amount,transmission datetime,transaction amount <-> transmission datetime,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7130270600318909,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9716399908065796,0.0,0.9716399908065796,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001039,True,True,,False,False,FP
vss_only,transaction_amount,system_trace_audit_number,system trace audit number,transaction amount,system trace audit number <-> transaction amount,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.770546019077301,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.973450779914856,0.0,0.973450779914856,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001040,True,True,,False,False,FP
vss_only,transaction_amount,balance_current,balance current,transaction amount,balance current <-> transaction amount,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.6926862597465515,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9726715087890625,0.0,0.9726715087890625,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001047,True,True,,False,False,FP
vss_only,transaction_amount,transaction_amount,transaction amount,transaction amount,transaction amount <-> transaction amount,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.809428870677948,1.0,payment:amount,payment:amount,True,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9869518280029297,0.25,0.9869518280029297,6,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001049,True,True,,True,False,TP
vss_only,transaction_amount,cvv,cvv,transaction amount,cvv <-> transaction amount,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.6190458536148071,0.0,payment:amount,,False,0.5238095238095238,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9608822464942932,0.0,0.9608822464942932,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_amount_ontology_regex_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001052,True,True,,False,False,FP
vss_only,transaction_amount,amount,amount,transaction amount,amount <-> transaction amount,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.7147796750068665,0.5,payment:amount,payment:amount,True,0.7619047619047619,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9960594177246094,0.16666666666666666,0.9960594177246094,6,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001057,True,True,,True,False,TP
vss_only,transaction_amount,contact,contact,transaction amount,contact <-> transaction amount,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.6510013341903687,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9698876142501831,0.0,0.9698876142501831,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001061,True,True,,False,False,FP
vss_only,transaction_amount,card_last4,card last4,transaction amount,card last4 <-> transaction amount,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.708847165107727,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9700149893760681,0.3333333333333333,0.9700149893760681,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001066,True,True,,False,False,FP
vss_only,transaction_amount,created,created,transaction amount,created <-> transaction amount,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.7056379318237305,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9716399908065796,0.0,0.9716399908065796,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001068,True,True,,False,False,FP
vss_only,account_id,transaction_date,account identifier,transaction date,account identifier <-> transaction date,Plaid.json,Plaid.json,Payments Risk,Payments Risk,0.8059056401252747,0.0,payment:account,,False,0.16666666666666666,mixed,mixed,True,False,0.9913355112075806,0.0,0.9913355112075806,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001200,True,True,,False,False,FP
vss_only,account_number,balance_current,account number,balance current,account number <-> balance current,Plaid.json,Plaid.json,Payments Risk,Payments Risk,0.871180534362793,0.0,payment:account,,False,0.0625,"^[0-9]{6,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9595614671707153,0.0,0.9595614671707153,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001251,True,True,,False,False,FP
vss_only,account_number,cvv,account number,cvv,account number <-> cvv,Plaid.json,PPVisa.json,Payments Risk,Payments Risk,0.5862048268318176,0.0,payment:account,,False,0.6875,"^[0-9]{6,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9315885305404663,0.0,0.9315885305404663,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_account_number_regex_shape_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001255,True,True,,False,False,FP
vss_only,amount,contact,amount,contact,amount <-> contact,Razorpay.json,Razorpay.json,Payments Risk,Payments Risk,0.8931248784065247,0.0,payment:amount,,False,0.0625,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.986230731010437,0.0,0.986230731010437,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001485,True,True,,False,False,FP
vss_only,amount,amount,amount,amount,amount <-> amount,Razorpay.json,Stripe.json,Payments Risk,Payments Risk,0.7723953127861023,1.0,payment:amount,payment:amount,True,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9962959289550781,0.6,0.9962959289550781,6,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001488,True,True,,True,False,TP
vss_only,amount,created,amount,created,amount <-> created,Razorpay.json,Stripe.json,Payments Risk,Payments Risk,0.6785348653793335,0.0,payment:amount,,False,0.0625,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9878232479095459,0.0,0.9878232479095459,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001493,True,True,,False,False,FP
vss_only,account_number,account_number,account number,account number,account number <-> account number,Plaid.json,Plaid.json,Payments Risk,Payments Risk,1.0000001192092896,1.0,payment:account,payment:account,True,1.0,"^[0-9]{6,19}$","^[0-9]{6,19}$",True,True,1.0000001192092896,1.0,1.0000001192092896,7,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_account_number_regex_shape_bridge,,SAFE,GROUND_TRUTH_FORCED_CANDIDATE,MERGE,single/limited evidence mode threshold,vss_only-001605,True,True,,True,False,TP
shape_only,instd_amt,processing_code,instd amount,processing code,instd amount <-> processing code,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.5514612793922424,0.0,payment:amount,,False,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9890688061714172,0.0,1.0,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_amount_ontology_regex_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000702,True,True,,False,False,FP
shape_only,instd_amt,transaction_amount,instd amount,transaction amount,instd amount <-> transaction amount,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.5819480419158936,0.3333333333333333,payment:amount,payment:amount,True,0.2857142857142857,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.991118311882019,0.0,1.0,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_amount_ontology_regex_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000703,True,True,,True,False,TP
shape_only,instd_amt,cvv,cvv,instd amount,cvv <-> instd amount,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.5344527959823608,0.0,payment:amount,,False,0.5454545454545454,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9745609164237976,0.0,1.0,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_amount_ontology_regex_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000716,True,True,,False,False,FP
shape_only,instd_amt,amount,amount,instd amount,amount <-> instd amount,ISO20022.json,Razorpay.json,Payments Risk,Payments Risk,0.5196070075035095,0.5,payment:amount,payment:amount,True,0.375,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.99858158826828,0.0,1.0,4,BRIDGED_PASS,PASS,PASS,payment_amount_ontology_regex_bridge: borderline semantic similarity plus safe multi-signal evidence,signal_count >= m_min and aggregate >= gamma,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000721,True,True,,True,False,TP
shape_only,currency,reqd_exctn_dt,currency,reqd exctn dt,currency <-> reqd exctn dt,ISO20022.json,ISO20022.json,Payments Risk,Payments Risk,0.7318974733352661,0.0,payment:currency,,False,0.2857142857142857,mixed,mixed,True,False,0.9809057116508484,0.0,1.0,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_currency_code_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_currency_code_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000741,True,True,,False,False,FP
shape_only,currency,currency,currency,currency,currency <-> currency,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.7596325874328613,1.0,payment:currency,payment:currency,True,1.0,mixed,mixed,True,False,1.0,1.0,1.0,7,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_currency_code_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000754,True,True,,True,False,TP
shape_only,currency,exp,currency,exp,currency <-> exp,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.608697772026062,0.0,payment:currency,,False,0.7619047619047619,mixed,mixed,True,False,0.9760202169418335,0.0,1.0,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_currency_code_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_currency_code_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_currency_code_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000757,True,True,,False,False,FP
shape_only,primary_account_number,processing_code,primary account number,processing code,primary account number <-> processing code,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7417662739753723,0.0,payment:account,,False,0.5454545454545454,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9962518811225891,0.0,0.85,4,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000969,True,True,,False,False,FP
shape_only,primary_account_number,system_trace_audit_number,primary account number,system trace audit number,primary account number <-> system trace audit number,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7402902245521545,0.16666666666666666,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9947280287742615,0.0,0.85,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000972,True,True,,False,False,FP
shape_only,primary_account_number,account_number,account number,primary account number,account number <-> primary account number,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.7068344354629517,0.6666666666666666,payment:account,payment:account,True,0.6875,"^[0-9]{13,19}$","^[0-9]{6,19}$",False,True,0.9604064226150513,0.0,0.85,6,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000977,True,True,,True,False,TP
shape_only,primary_account_number,pan,primary account number,primary account number,primary account number <-> primary account number,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.5274630188941956,1.0,payment:account,payment:account,True,1.0,"^[0-9]{13,19}$","^[0-9]{13,19}$",True,True,1.0000001192092896,1.0,1.0,6,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000982,True,True,,True,False,TP
shape_only,primary_account_number,cvv,cvv,primary account number,cvv <-> primary account number,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.5726214647293091,0.0,payment:account,,False,1.0,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9665616154670715,0.0,0.85,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_account_number_regex_shape_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000984,True,True,,False,False,FP
shape_only,primary_account_number,card_last4,card last4,primary account number,card last4 <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.665397047996521,0.0,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9833822846412659,0.0,0.85,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-000998,True,True,,False,False,FP
shape_only,transaction_amount,transmission_datetime,transaction amount,transmission datetime,transaction amount <-> transmission datetime,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7130270600318909,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9716399908065796,0.0,1.0,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-001039,True,True,,False,False,FP
shape_only,transaction_amount,system_trace_audit_number,system trace audit number,transaction amount,system trace audit number <-> transaction amount,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.770546019077301,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.973450779914856,0.0,1.0,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-001040,True,True,,False,False,FP
shape_only,transaction_amount,balance_current,balance current,transaction amount,balance current <-> transaction amount,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.6926862597465515,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9726715087890625,0.0,1.0,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-001047,True,True,,False,False,FP
shape_only,transaction_amount,transaction_amount,transaction amount,transaction amount,transaction amount <-> transaction amount,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.809428870677948,1.0,payment:amount,payment:amount,True,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9869518280029297,0.25,1.0,6,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-001049,True,True,,True,False,TP
shape_only,transaction_amount,cvv,cvv,transaction amount,cvv <-> transaction amount,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.6190458536148071,0.0,payment:amount,,False,0.5238095238095238,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9608822464942932,0.0,1.0,3,BRIDGED_PASS,BRIDGED_PASS,PASS,payment_amount_ontology_regex_bridge: borderline semantic similarity plus safe multi-signal evidence,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-001052,True,True,,False,False,FP
shape_only,transaction_amount,amount,amount,transaction amount,amount <-> transaction amount,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.7147796750068665,0.5,payment:amount,payment:amount,True,0.7619047619047619,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9960594177246094,0.16666666666666666,1.0,6,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,shape_only-001057,True,True,,True,False,TP
