mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,final_decision,reason,lineage_id,is_predicted_merge,is_in_true_pairs,is_in_negative_pairs,error_class,explicitly_negative,suggested_review_label
embed_only_baseline,//comment,//source,comment,source,comment <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7542717456817627,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9999921917915344,0.0,0.6017071366310119,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000000,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,entity,comment,entity,comment <-> entity,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7044261693954468,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9978911876678467,0.0,0.5813487052917481,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000002,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,version,comment,version,comment <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6628186702728271,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.987251341342926,0.0,0.562577736377716,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000003,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,name,comment,name,comment <-> name,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7201305627822876,0.0,text:description,party:name,False,1.0,mixed,mixed,True,False,0.9994978308677673,0.0,0.5879517912864686,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000004,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,type,comment,type,comment <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7070037126541138,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9920592904090881,0.0,0.5812133431434632,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000005,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,pattern,comment,pattern,comment <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6822476387023926,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9990124702453613,0.0,0.5727015495300294,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000007,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,tags,comment,tags,comment <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6989928483963013,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9990566372871399,0.0,0.5794084668159485,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000009,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999993443489075,0.0,0.9853243470191956,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000011,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000015,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999908804893494,0.0,0.9853226542472839,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000021,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,transaction_amount,comment,transaction amount,comment <-> transaction amount,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.6942077875137329,0.0,text:description,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9615138173103333,0.0,0.46998587846755985,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000024,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999945163726807,0.0,0.9853233814239503,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000029,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000035,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,transaction_amount,comment,transaction amount,comment <-> transaction amount,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6942077875137329,0.0,text:description,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9874735474586487,0.0,0.47517782449722296,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000037,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,//comment,comment,comment,comment <-> comment,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,1.0000001192092896,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999960064888,0.0,0.9999992489814759,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000039,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,exp,comment,expiry,comment <-> expiry,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6590626835823059,0.0,text:description,payment:expiry,False,0.047619047619047616,mixed,mixed,True,False,0.99040687084198,0.0,0.5617064476013184,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000041,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,issuer,comment,issuer,comment <-> issuer,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.695478081703186,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9815849661827087,0.0,0.5745082259178163,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000044,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999975562095642,0.0,0.9853239893913269,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000045,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,amount,amount,comment,amount <-> comment,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7494900226593018,0.0,text:description,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9782545566558838,0.0,0.49544692039489746,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000048,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000049,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,method,comment,method,comment <-> method,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.715252697467804,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.869285523891449,0.0,0.5599581837654114,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000050,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,email,comment,email,comment <-> email,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7082163095474243,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.999245822429657,0.0,0.5831356883049011,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000052,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,contact,comment,contact,comment <-> contact,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7135090827941895,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9974967837333679,0.0,0.48490298986434943,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000053,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,status,comment,status,comment <-> status,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6643723249435425,0.0,text:description,payment:status,False,1.0,mixed,mixed,True,False,0.9957187175750732,0.0,0.5648926734924317,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000054,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999999403953552,0.0,0.9853244662284851,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000056,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,amount,amount,comment,amount <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7494900226593018,0.0,text:description,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9609922766685486,0.0,0.49199446439743044,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000058,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000059,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//comment,payment_method,comment,payment method,comment <-> payment method,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7061632871627808,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9815849661827087,0.0,0.5787823081016541,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000061,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,created,comment,created,comment <-> created,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7466238737106323,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9954404234886169,0.0,0.49773763418197636,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000064,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,status,comment,status,comment <-> status,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6643723249435425,0.0,text:description,payment:status,False,1.0,mixed,mixed,True,False,0.9966942071914673,0.0,0.5650877714157105,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000065,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999963641166687,0.0,0.9853237509727478,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000066,True,False,False,FP,False,REVIEW
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000072,True,False,True,EXPLICIT_NEGATIVE_MERGE,True,REVIEW
embed_only_baseline,//source,entity,entity,source,entity <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7571721076965332,0.0,,,False,1.0,mixed,mixed,True,False,0.998094379901886,0.0,0.6024877190589905,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000076,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,version,source,version,source <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7823314666748047,0.0,,,False,1.0,mixed,mixed,True,False,0.9878663420677185,0.0,0.6105058550834657,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000077,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,name,name,source,name <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.761482834815979,0.0,,party:name,False,1.0,mixed,mixed,True,False,0.9995912909507751,0.0,0.6045113921165467,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000078,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,type,source,type,source <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7683302164077759,0.0,,,False,1.0,mixed,mixed,True,False,0.9924635291099548,0.0,0.6058247923851013,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000079,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,aliases,aliases,source,aliases <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6905895471572876,0.0,,,False,1.0,mixed,mixed,True,False,0.968091607093811,0.0,0.5698541402816772,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000080,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,pattern,pattern,source,pattern <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7300426959991455,0.0,,,False,1.0,mixed,mixed,True,False,0.9991509914398193,0.0,0.5918472766876222,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000081,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,description,description,source,description <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7777318954467773,0.0,,text:description,False,0.16666666666666666,mixed,mixed,True,False,0.9778867959976196,0.0,0.606670117378235,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000082,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,tags,source,tags,source <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7373026013374329,0.0,,,False,1.0,mixed,mixed,True,False,0.9991930723190308,0.0,0.5947596549987793,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000083,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,_comment,comment,source,comment <-> source,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.7163301706314087,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9999887347221375,0.0,0.586529815196991,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000085,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,currency,currency,source,currency <-> source,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6959779262542725,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9826935529708862,0.0,0.5749298810958863,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000089,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,_comment,comment,source,comment <-> source,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.7163301706314087,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9999673366546631,0.0,0.5865255355834962,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000095,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,transaction_amount,source,transaction amount,source <-> transaction amount,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.7024297714233398,0.0,,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9619244337081909,0.0,0.4733567953109742,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000098,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,_comment,comment,source,comment <-> source,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.7163301706314087,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9999741315841675,0.0,0.586526894569397,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000103,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,account_type,account type,source,account type <-> source,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6557068228721619,0.0,,payment:account,False,1.0,mixed,mixed,True,False,0.996012806892395,0.0,0.5614852905273438,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000107,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,balance_current,balance current,source,balance current <-> source,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6767228245735168,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9936569929122925,0.0,0.4694205284118652,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000108,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,currency,currency,source,currency <-> source,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6959779262542725,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9826935529708862,0.0,0.5749298810958863,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000109,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,transaction_amount,source,transaction amount,source <-> transaction amount,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.7024297714233398,0.0,,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9878454804420471,0.0,0.4785410046577454,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000111,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,//comment,comment,source,comment <-> source,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7542717456817627,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9999960660934448,0.0,0.601707911491394,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000113,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,pan,primary account number,source,primary account number <-> source,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6557714939117432,0.0,,payment:account,False,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.9984244108200073,0.0,0.46199347972869875,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000114,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,exp,expiry,source,expiry <-> source,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7127886414527893,0.0,,payment:expiry,False,0.047619047619047616,mixed,mixed,True,False,0.9908860921859741,0.0,0.5832926750183106,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000115,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,cvv,cvv,source,cvv <-> source,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6988791227340698,0.0,,payment:cvv,False,0.09090909090909091,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9509162902832031,0.0,0.46973490715026855,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000116,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,cardholder,cardholder,source,cardholder <-> source,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.684889554977417,0.0,,party:name,False,0.09090909090909091,mixed,mixed,True,False,0.9855266809463501,0.0,0.5710611581802368,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000117,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,issuer,issuer,source,issuer <-> source,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7192021608352661,0.0,,,False,1.0,mixed,mixed,True,False,0.982204794883728,0.0,0.584121823310852,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000118,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,_comment,comment,source,comment <-> source,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7163301706314087,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9999810457229614,0.0,0.5865282773971559,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000119,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,amount,amount,source,amount <-> source,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7913917899131775,0.0,,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9786502122879028,0.0,0.5122867584228517,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000122,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,currency,currency,source,currency <-> source,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6959779262542725,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9826935529708862,0.0,0.5749298810958863,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000123,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,method,method,source,method <-> source,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7641565203666687,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.8695032596588135,0.0,0.5795632600784302,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000124,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,vpa,source,vpa,source <-> vpa,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6674927473068237,0.0,,,False,1.0,mixed,mixed,True,False,0.9986096620559692,0.0,0.5667190313339233,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000125,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,email,email,source,email <-> source,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6878277063369751,0.0,,,False,1.0,mixed,mixed,True,False,0.9993696808815002,0.0,0.5750050187110901,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000126,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,contact,contact,source,contact <-> source,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7175958156585693,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9976693987846375,0.0,0.4865722060203552,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000127,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,status,source,status,source <-> status,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6681660413742065,0.0,,payment:status,False,1.0,mixed,mixed,True,False,0.996012806892395,0.0,0.5664689779281616,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000128,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,_comment,comment,source,comment <-> source,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7163301706314087,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9999898672103882,0.0,0.5865300416946412,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000130,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,amount,amount,source,amount <-> source,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7913917899131775,0.0,,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9614086747169495,0.0,0.508838450908661,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000132,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,currency,currency,source,currency <-> source,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6959779262542725,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9826935529708862,0.0,0.5749298810958863,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000133,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,payment_method,payment method,source,payment method <-> source,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7037726640701294,0.0,,,False,1.0,mixed,mixed,True,False,0.982204794883728,0.0,0.5779500246047974,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000135,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,created,created,source,created <-> source,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.8250665664672852,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9956809282302856,0.0,0.5291628122329712,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000138,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,status,source,status,source <-> status,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6681660413742065,0.0,,payment:status,False,1.0,mixed,mixed,True,False,0.9969514012336731,0.0,0.5666566967964173,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000139,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,_comment,comment,source,comment <-> source,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.7163301706314087,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9999781847000122,0.0,0.5865277051925659,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000140,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,vpa,source,vpa,source <-> vpa,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6674927473068237,0.0,,,False,1.0,mixed,mixed,True,False,0.9965286254882812,0.0,0.5663028240203858,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000141,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,txn_amount,source,transaction amount,source <-> transaction amount,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6577895283699036,0.0,,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9879270792007446,0.0,0.46070122718811035,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000145,True,False,False,FP,False,REVIEW
embed_only_baseline,//source,currency,currency,source,currency <-> source,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6959779262542725,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9826935529708862,0.0,0.5749298810958863,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000146,True,False,False,FP,False,REVIEW
embed_only_baseline,schema_id,entity,entity,schema identifier,entity <-> schema identifier,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7232989072799683,0.0,,,False,1.0,mixed,mixed,True,False,0.9998787641525269,0.0,0.5892953157424927,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000149,True,False,False,FP,False,REVIEW
