mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,AANF_basis,ECNF_basis,CMNF_basis,bridge_rule_applied,bridge_rule_name,bridge_blocked_reason,bridge_safety_status,candidate_generation_source,final_decision,reason,lineage_id,is_predicted_merge,would_have_accepted_without_veto,veto_reason,is_in_true_pairs,is_in_negative_pairs,error_class
embed_only_baseline,//comment,//source,comment,source,comment <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9243003129959106,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9999923706054688,0.0,0.6697185993194581,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000000,True,True,,False,False,FP
embed_only_baseline,//comment,schema_id,comment,schema identifier,comment <-> schema identifier,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7691370248794556,0.0,text:description,identifier,False,1.0,mixed,mixed,True,False,0.9973974227905273,0.0,0.6071342945098878,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000001,True,True,,False,False,FP
embed_only_baseline,//comment,entity,comment,entity,comment <-> entity,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8345884084701538,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9978918433189392,0.0,0.6334137320518494,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000002,True,True,,False,False,FP
embed_only_baseline,//comment,version,comment,version,comment <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8496285676956177,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.987834632396698,0.0,0.6374183535575867,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000003,True,True,,False,False,FP
embed_only_baseline,//comment,name,comment,name,comment <-> name,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8902446031570435,0.0,text:description,party:name,False,0.25,mixed,mixed,True,False,0.9805307984352112,0.0,0.6522040009498596,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000004,True,True,,False,False,FP
embed_only_baseline,//comment,type,comment,type,comment <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8748037815093994,0.0,text:description,payment:account_type,False,0.25,mixed,mixed,True,False,0.9957898259162903,0.0,0.6490794777870179,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000005,True,True,,False,False,FP
embed_only_baseline,//comment,aliases,aliases,comment,aliases <-> comment,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8163695335388184,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.8410955667495728,0.0,0.594766926765442,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000006,True,True,,False,False,FP
embed_only_baseline,//comment,pattern,comment,pattern,comment <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8438153266906738,0.0,text:description,,False,0.3333333333333333,mixed,mixed,True,False,0.9492796063423157,0.0,0.6273820519447327,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000007,True,True,,False,False,FP
embed_only_baseline,//comment,description,comment,description,comment <-> description,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9084858894348145,0.0,text:description,text:description,True,0.16666666666666666,mixed,mixed,True,False,0.9778152108192444,0.0,0.7589573979377747,4,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000008,True,True,,True,False,TP
embed_only_baseline,//comment,tags,comment,tags,comment <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8606162667274475,0.0,text:description,,False,0.5,mixed,mixed,True,False,0.9984320998191833,0.0,0.6439329266548157,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000009,True,True,,False,False,FP
embed_only_baseline,//comment,created_at,comment,created at,comment <-> created at,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.786412239074707,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9995693564414978,0.0,0.6144787669181824,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000010,True,True,,False,False,FP
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.7696038484573364,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999992847442627,0.0,0.9078413963317872,6,CANONICAL_EQUIVALENCE_PASS,PASS,PASS,normalized canonical keys are identical,signal_count >= m_min and aggregate >= gamma,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,embedding cosine threshold only,embed_only_baseline-000011,True,True,,True,False,TP
embed_only_baseline,//comment,msg_id,comment,msg identifier,comment <-> msg identifier,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5914167165756226,0.0,text:description,identifier,False,0.16666666666666666,mixed,mixed,True,False,0.9990871548652649,0.0,0.5363841176033021,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000012,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,end_to_end_id,comment,end to end identifier,comment <-> end to end identifier,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5688575506210327,0.0,text:description,identifier,False,0.16666666666666666,mixed,mixed,True,False,0.9971411824226379,0.0,0.5269712567329408,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000013,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,instd_amt,comment,instd amount,comment <-> instd amount,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5937814712524414,0.0,text:description,payment:amount,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9830307960510254,0.0,0.43411874771118164,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000014,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6355648636817932,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823398590087891,0.0,0.5506939172744751,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000015,False,False,,False,True,TN_OR_UNLABELED
embed_only_baseline,//comment,dbtr_nm,comment,debtor name,comment <-> debtor name,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5823384523391724,0.0,text:description,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9860410690307617,0.0,0.5301435947418214,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000016,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,cdtr_nm,comment,creditor name,comment <-> creditor name,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5580387711524963,0.0,text:description,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9880812764167786,0.0,0.5208317637443542,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000017,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,dbtr_acct,comment,debtor account,comment <-> debtor account,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5657113790512085,0.0,text:description,payment:account,False,1.0,mixed,mixed,True,False,0.9964038729667664,0.0,0.5255653262138367,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000018,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,cdtr_acct,comment,creditor account,comment <-> creditor account,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5420683026313782,0.0,text:description,payment:account,False,1.0,mixed,mixed,True,False,0.9965900182723999,0.0,0.5161453247070313,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000019,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,reqd_exctn_dt,comment,reqd exctn dt,comment <-> reqd exctn dt,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5984287261962891,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.9976773262023926,0.0,0.5389069557189942,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000020,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,primary_account_number,comment,primary account number,comment <-> primary account number,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.4719809591770172,0.0,text:description,payment:account,False,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.9982898831367493,0.0,0.3884503602981567,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000021,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,processing_code,comment,processing code,comment <-> processing code,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5097894072532654,0.0,text:description,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9908601641654968,0.0,0.40208779573440556,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000022,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,transaction_amount,comment,transaction amount,comment <-> transaction amount,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5570057034492493,0.0,text:description,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9615845084190369,0.0,0.4151191830635071,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000023,False,False,,False,True,TN_OR_UNLABELED
embed_only_baseline,//comment,transmission_datetime,comment,transmission datetime,comment <-> transmission datetime,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.46846404671669006,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9954411387443542,0.0,0.3864738464355469,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000024,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,system_trace_audit_number,comment,system trace audit number,comment <-> system trace audit number,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.46735894680023193,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9870893359184265,0.0,0.3843614459037781,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000025,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,merchant_category_code,comment,merchant category code,comment <-> merchant category code,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5353049039840698,0.0,text:description,party:name,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9711892008781433,0.0,0.4083598017692566,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000026,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,card_acceptor_id,card acceptor identifier,comment,card acceptor identifier <-> comment,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.4969181716442108,0.0,text:description,identifier,False,1.0,mixed,mixed,True,False,0.9983605742454529,0.0,0.49843938350677497,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000027,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,account_id,account identifier,comment,account identifier <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5279271602630615,0.0,text:description,payment:account,False,0.16666666666666666,mixed,mixed,True,False,0.9900625348091125,0.0,0.5091833710670471,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000028,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,routing_number,comment,routing number,comment <-> routing number,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.4970903992652893,0.0,text:description,payment:routing,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.994336724281311,0.0,0.39770350456237796,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000029,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,account_number,account number,comment,account number <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5328775644302368,0.0,text:description,payment:account,False,0.0625,mixed,"^[0-9]{6,19}$",False,False,0.9580195546150208,0.0,0.4047549366950989,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000030,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,account_type,account type,comment,account type <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5514883995056152,0.0,text:description,payment:account_type,False,1.0,mixed,mixed,True,False,0.9957194328308105,0.0,0.5197392463684082,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000031,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,balance_current,balance current,comment,balance current <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5468079447746277,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9933850169181824,0.0,0.41740018129348755,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000032,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,transaction_id,comment,transaction identifier,comment <-> transaction identifier,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5437325239181519,0.0,text:description,identifier,False,0.16666666666666666,mixed,mixed,True,False,0.9948515295982361,0.0,0.516463315486908,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000033,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,transaction_date,comment,transaction date,comment <-> transaction date,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5423925518989563,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9976773262023926,0.0,0.516492486000061,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000034,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,exp,comment,exp,comment <-> exp,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6166588068008423,0.0,text:description,,False,0.0625,mixed,mixed,True,False,0.9908084273338318,0.0,0.5448252081871033,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000035,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,cvv,comment,cvv,comment <-> cvv,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.5032578110694885,0.0,text:description,,False,0.09090909090909091,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9500615000724792,0.0,0.3913154244422913,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000036,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,cardholder,cardholder,comment,cardholder <-> comment,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.5500047206878662,0.0,text:description,party:name,False,0.09090909090909091,mixed,mixed,True,False,0.9853342175483704,0.0,0.5170687317848206,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000037,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,issuer,comment,issuer,comment <-> issuer,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.5925847291946411,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.981585681438446,0.0,0.5333510279655457,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000038,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,razorpay_payment_id,comment,razorpay payment identifier,comment <-> razorpay payment identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5048164129257202,0.0,text:description,identifier,False,1.0,mixed,mixed,True,False,0.9992865324020386,0.0,0.5017838716506958,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000039,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,razorpay_order_id,comment,razorpay order identifier,comment <-> razorpay order identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.46974635124206543,0.0,text:description,identifier,False,1.0,mixed,mixed,True,False,0.9993668794631958,0.0,0.4877719163894654,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000040,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,amount,amount,comment,amount <-> comment,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5737017393112183,0.0,text:description,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.978325366973877,0.0,0.4251457691192627,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000041,False,False,,False,True,TN_OR_UNLABELED
embed_only_baseline,//comment,method,comment,method,comment <-> method,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5512723326683044,0.0,text:description,payment:method,False,0.16666666666666666,mixed,mixed,True,False,0.8692861199378967,0.0,0.49436615705490117,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000042,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,vpa,comment,vpa,comment <-> vpa,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5133076906204224,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9984334707260132,0.0,0.5050097703933716,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000043,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,email,comment,email,comment <-> email,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5887376666069031,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9992511868476868,0.0,0.5353453040122986,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000044,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,contact,comment,contact,comment <-> contact,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.553555965423584,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9974991679191589,0.0,0.4209222197532654,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000045,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,status,comment,status,comment <-> status,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5434234738349915,0.0,text:description,payment:status,False,1.0,mixed,mixed,True,False,0.9957194328308105,0.0,0.5165132761001587,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000046,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,payment_intent_id,comment,payment intent identifier,comment <-> payment intent identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5137391686439514,0.0,text:description,identifier,False,1.0,mixed,mixed,True,False,0.9982812404632568,0.0,0.505151915550232,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000047,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,customer_id,comment,customer identifier,comment <-> customer identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.49036213755607605,0.0,text:description,identifier,False,1.0,mixed,mixed,True,False,0.9981733560562134,0.0,0.4957795262336731,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000048,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,payment_method,comment,payment method,comment <-> payment method,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5242149829864502,0.0,text:description,payment:method,False,1.0,mixed,mixed,True,False,0.981585681438446,0.0,0.5060031294822693,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000049,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,card_last4,card last4,comment,card last4 <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.4570405185222626,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9711892008781433,0.0,0.3770540475845337,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000050,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,card_brand,card brand,comment,card brand <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5079609751701355,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.981585681438446,0.0,0.4995015263557434,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000051,False,False,,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,created,comment,created,comment <-> created,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5778681039810181,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9954411387443542,0.0,0.4302354693412781,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,embedding below threshold or role conflict,embed_only_baseline-000052,False,False,,False,False,TN_OR_UNLABELED
