mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,final_decision,reason,lineage_id,is_predicted_merge,is_in_true_pairs,is_in_negative_pairs,error_class
embed_only_baseline,//comment,//source,comment,source,comment <-> source,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7542717456817627,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9999921917915344,0.0,0.6017071366310119,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000000,True,False,False,FP
embed_only_baseline,//comment,schema_id,comment,schema identifier,comment <-> schema identifier,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.5641193985939026,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9973800182342529,0.0,0.5251237630844117,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000001,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,entity,comment,entity,comment <-> entity,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7044261693954468,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9978911876678467,0.0,0.5813487052917481,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000002,True,False,False,FP
embed_only_baseline,//comment,version,comment,version,comment <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6628186702728271,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.987251341342926,0.0,0.562577736377716,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000003,True,False,False,FP
embed_only_baseline,//comment,name,comment,name,comment <-> name,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7201305627822876,0.0,text:description,party:name,False,1.0,mixed,mixed,True,False,0.9994978308677673,0.0,0.5879517912864686,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000004,True,False,False,FP
embed_only_baseline,//comment,type,comment,type,comment <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7070037126541138,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9920592904090881,0.0,0.5812133431434632,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000005,True,False,False,FP
embed_only_baseline,//comment,aliases,aliases,comment,aliases <-> comment,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6354395151138306,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9672644138336182,0.0,0.5476286888122559,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000006,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,pattern,comment,pattern,comment <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6822476387023926,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9990124702453613,0.0,0.5727015495300294,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000007,True,False,False,FP
embed_only_baseline,//comment,description,comment,description,comment <-> description,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.779643177986145,0.0,text:description,text:description,True,0.16666666666666666,mixed,mixed,True,False,0.9778127074241638,0.0,0.7074198126792908,4,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000008,True,True,False,TP
embed_only_baseline,//comment,tags,comment,tags,comment <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6989928483963013,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9990566372871399,0.0,0.5794084668159485,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000009,True,False,False,FP
embed_only_baseline,//comment,created_at,comment,created at,comment <-> created at,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6118775010108948,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9995590448379517,0.0,0.5446628093719483,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000010,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999993443489075,0.0,0.9853243470191956,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000011,True,False,False,FP
embed_only_baseline,//comment,msg_id,comment,msg identifier,comment <-> msg identifier,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6021526455879211,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.9990864396095276,0.0,0.540678346157074,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000012,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,end_to_end_id,comment,end to end identifier,comment <-> end to end identifier,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5739167928695679,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.9971404671669006,0.0,0.5289948105812073,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000013,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,instd_amt,comment,instd amount,comment <-> instd amount,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5769761800765991,0.0,text:description,payment:amount,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9829729795455933,0.0,0.4273850679397583,1,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000014,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000015,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,dbtr_nm,comment,debtor name,comment <-> debtor name,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5946543216705322,0.0,text:description,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9860284924507141,0.0,0.5350674271583558,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000016,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,cdtr_nm,comment,creditor name,comment <-> creditor name,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5548112392425537,0.0,text:description,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.988077700138092,0.0,0.5195400357246399,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000017,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,dbtr_acct,comment,debtor account,comment <-> debtor account,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5669437646865845,0.0,text:description,payment:account,False,1.0,mixed,mixed,True,False,0.996403157711029,0.0,0.5260581374168396,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000018,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,cdtr_acct,comment,creditor account,comment <-> creditor account,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.5323485136032104,0.0,text:description,payment:account,False,1.0,mixed,mixed,True,False,0.9965893030166626,0.0,0.5122572660446167,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000019,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,reqd_exctn_dt,comment,reqd exctn dt,comment <-> reqd exctn dt,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.551437258720398,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.9976242780685425,0.0,0.5200997591018677,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000020,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999908804893494,0.0,0.9853226542472839,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000021,True,False,False,FP
embed_only_baseline,//comment,primary_account_number,comment,primary account number,comment <-> primary account number,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5403096079826355,0.0,text:description,payment:account,False,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.998289167881012,0.0,0.4157816767692566,1,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000022,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,processing_code,comment,processing code,comment <-> processing code,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5937117338180542,0.0,text:description,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9908595085144043,0.0,0.4356565952301026,1,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000023,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,transaction_amount,comment,transaction amount,comment <-> transaction amount,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.6942077875137329,0.0,text:description,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9615138173103333,0.0,0.46998587846755985,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000024,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,transmission_datetime,comment,transmission datetime,comment <-> transmission datetime,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5298477411270142,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9954404234886169,0.0,0.4110271811485291,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000025,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,system_trace_audit_number,comment,system trace audit number,comment <-> system trace audit number,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.4957911968231201,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.987088680267334,0.0,0.39573421478271487,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000026,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,merchant_category_code,comment,merchant category code,comment <-> merchant category code,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5828040838241577,0.0,text:description,party:name,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9711885452270508,0.0,0.42735934257507324,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000027,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,card_acceptor_id,card acceptor identifier,comment,card acceptor identifier <-> comment,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5052559971809387,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9983598589897156,0.0,0.5017743706703186,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000028,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999945163726807,0.0,0.9853233814239503,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000029,True,False,False,FP
embed_only_baseline,//comment,account_id,account identifier,comment,account identifier <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.615280032157898,0.0,text:description,payment:account,False,0.16666666666666666,mixed,mixed,True,False,0.9900557994842529,0.0,0.5441231727600098,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000030,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,routing_number,comment,routing number,comment <-> routing number,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5683039426803589,0.0,text:description,payment:account,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9943360090255737,0.0,0.4261887788772583,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000031,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,account_number,account number,comment,account number <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6159895658493042,0.0,text:description,payment:account,False,0.0625,mixed,"^[0-9]{6,19}$",False,False,0.9580188989639282,0.0,0.4379996061325073,1,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000032,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,account_type,account type,comment,account type <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6358177661895752,0.0,text:description,payment:account,False,1.0,mixed,mixed,True,False,0.9957187175750732,0.0,0.5534708499908447,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000033,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,balance_current,balance current,comment,balance current <-> comment,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6332934498786926,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9933552742004395,0.0,0.451988434791565,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000034,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000035,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,transaction_id,comment,transaction identifier,comment <-> transaction identifier,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5986710786819458,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.9948514699935913,0.0,0.5384387254714966,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000036,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,transaction_amount,comment,transaction amount,comment <-> transaction amount,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6942077875137329,0.0,text:description,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9874735474586487,0.0,0.47517782449722296,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000037,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,transaction_date,comment,transaction date,comment <-> transaction date,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6224527955055237,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9976242780685425,0.0,0.5485059738159179,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000038,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,//comment,comment,comment,comment <-> comment,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,1.0000001192092896,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999960064888,0.0,0.9999992489814759,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000039,True,False,False,FP
embed_only_baseline,//comment,pan,comment,primary account number,comment <-> primary account number,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.5925933122634888,0.0,text:description,payment:account,False,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.998289167881012,0.0,0.4366951584815979,1,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000040,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,exp,comment,expiry,comment <-> expiry,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6590626835823059,0.0,text:description,payment:expiry,False,0.047619047619047616,mixed,mixed,True,False,0.99040687084198,0.0,0.5617064476013184,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000041,True,False,False,FP
embed_only_baseline,//comment,cvv,comment,cvv,comment <-> cvv,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6295576095581055,0.0,text:description,payment:cvv,False,0.09090909090909091,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9500608444213867,0.0,0.4418352127075196,1,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000042,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,cardholder,cardholder,comment,cardholder <-> comment,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6427945494651794,0.0,text:description,party:name,False,0.09090909090909091,mixed,mixed,True,False,0.9853274822235107,0.0,0.554183316230774,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000043,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,issuer,comment,issuer,comment <-> issuer,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.695478081703186,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9815849661827087,0.0,0.5745082259178163,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000044,True,False,False,FP
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999975562095642,0.0,0.9853239893913269,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000045,True,False,False,FP
embed_only_baseline,//comment,razorpay_payment_id,comment,razorpay payment identifier,comment <-> razorpay payment identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5461872816085815,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9992856979370117,0.0,0.518332052230835,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000046,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,razorpay_order_id,comment,razorpay order identifier,comment <-> razorpay order identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.4979764521121979,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9993663430213928,0.0,0.4990638494491577,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000047,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,amount,amount,comment,amount <-> comment,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7494900226593018,0.0,text:description,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9782545566558838,0.0,0.49544692039489746,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000048,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000049,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,method,comment,method,comment <-> method,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.715252697467804,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.869285523891449,0.0,0.5599581837654114,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000050,True,False,False,FP
embed_only_baseline,//comment,vpa,comment,vpa,comment <-> vpa,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6277819871902466,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.998429536819458,0.0,0.5507987022399903,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000051,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,email,comment,email,comment <-> email,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7082163095474243,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.999245822429657,0.0,0.5831356883049011,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000052,True,False,False,FP
embed_only_baseline,//comment,contact,comment,contact,comment <-> contact,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7135090827941895,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9974967837333679,0.0,0.48490298986434943,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000053,True,False,False,FP
embed_only_baseline,//comment,status,comment,status,comment <-> status,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6643723249435425,0.0,text:description,payment:status,False,1.0,mixed,mixed,True,False,0.9957187175750732,0.0,0.5648926734924317,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000054,True,False,False,FP
embed_only_baseline,//comment,created_at,comment,created at,comment <-> created at,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6118775010108948,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9954404234886169,0.0,0.44383908510208137,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000055,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999999403953552,0.0,0.9853244662284851,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000056,True,False,False,FP
embed_only_baseline,//comment,payment_intent_id,comment,payment intent identifier,comment <-> payment intent identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6137326955795288,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9982749223709106,0.0,0.5451480627059937,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000057,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,amount,amount,comment,amount <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7494900226593018,0.0,text:description,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9609922766685486,0.0,0.49199446439743044,2,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000058,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,currency,comment,currency,comment <-> currency,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6898157000541687,0.0,text:description,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9823391437530518,0.0,0.5723941087722778,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000059,True,False,True,EXPLICIT_NEGATIVE_MERGE
embed_only_baseline,//comment,customer_id,comment,customer identifier,comment <-> customer identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6454827785491943,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9981629848480225,0.0,0.5578257083892822,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000060,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,payment_method,comment,payment method,comment <-> payment method,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7061632871627808,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9815849661827087,0.0,0.5787823081016541,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000061,True,False,False,FP
embed_only_baseline,//comment,card_last4,card last4,comment,card last4 <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5401102304458618,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9711885452270508,0.0,0.4102818012237549,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000062,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,card_brand,card brand,comment,card brand <-> comment,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5414785742759705,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9815849661827087,0.0,0.51290842294693,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000063,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,created,comment,created,comment <-> created,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7466238737106323,0.0,text:description,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9954404234886169,0.0,0.49773763418197636,3,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000064,True,False,False,FP
embed_only_baseline,//comment,status,comment,status,comment <-> status,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6643723249435425,0.0,text:description,payment:status,False,1.0,mixed,mixed,True,False,0.9966942071914673,0.0,0.5650877714157105,4,PASS,FAIL,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000065,True,False,False,FP
embed_only_baseline,//comment,_comment,comment,comment,comment <-> comment,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.9633111953735352,1.0,text:description,text:description,True,1.0,mixed,mixed,True,False,0.9999963641166687,0.0,0.9853237509727478,6,PASS,PASS,PASS,MERGE,embedding cosine threshold only,embed_only_baseline-000066,True,False,False,FP
embed_only_baseline,//comment,vpa,comment,vpa,comment <-> vpa,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6277819871902466,0.0,text:description,,False,1.0,mixed,mixed,True,False,0.9962406754493713,0.0,0.550360929965973,3,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000067,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,payer_account,comment,payer account,comment <-> payer account,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6335621476173401,0.0,text:description,payment:account,False,1.0,mixed,"^[0-9]{6,19}$",False,False,0.9968751668930054,0.0,0.45279989242553714,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000068,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,payee_vpa,comment,payee vpa,comment <-> payee vpa,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.5833590030670166,0.0,text:description,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9912469983100891,0.0,0.5315930008888244,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000069,False,False,False,TN_OR_UNLABELED
embed_only_baseline,//comment,txn_id,comment,transaction identifier,comment <-> transaction identifier,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.5482924580574036,0.0,text:description,,False,0.16666666666666666,mixed,mixed,True,False,0.9755023121833801,0.0,0.5144174456596375,2,FAIL,FAIL,PASS,DEFER,embedding below AANF threshold or role conflict,embed_only_baseline-000070,False,False,False,TN_OR_UNLABELED
